x,y,s,th,c,U
9.842436901732943e-05,-0.027566434420397162,0.0,-0.016290006846121547,-0.001694257361066966,-0.006017279065484026
1.0000747694638574,-0.011275371865086675,1.000109038789479,-0.017984448946572498,0.007541764745637266,-0.0044754347313886705
1.9999901590184586,0.008404394603526587,2.0002180725834897,-0.0012048326685020956,0.01091133614325462,-0.00368729938765561
2.999950078504455,-0.008865855593921643,3.000327117698233,0.003840602852711922,-0.007928380805879664,0.0017018206981543355
4.000013162361204,0.0007230627842241243,4.000436171276258,-0.017063323278723796,-0.0023203749135865693,0.012664391972393501
4.999821074267802,0.02526190196534185,5.000545173005264,-0.000800652995142607,0.009137201207345137,0.012208801809510263
5.999667047376238,0.002324091998620684,6.000654223592861,0.0012130717505021147,-0.001584900844389412,0.010758716873979685
6.9995657223624645,0.022836067034613446,7.000763268327028,-0.0039708003145350525,-0.0013224967630268189,0.01868549811601645
7.9995957540502936,0.01026545127398619,8.000872304711642,-0.0014322101818384748,0.002561199364436957,0.019827349405050196
8.999585681761605,0.025700517942890733,9.000981347170086,0.001152156953323221,0.0017261707962219158,0.01887390554396278
9.99953738340656,0.007961203599879497,10.00109038567339,0.0020205078489633935,-0.0014275639968715545,0.019152830242063695
10.999552600588121,0.02165956358673244,11.001199419559702,-0.0017032823594667348,0.00018301637721508955,0.01855985241839855
11.999608687061368,0.011367893063533665,12.001308460901868,0.0023865805150782584,0.0014915900020051845,0.01475608456137181
12.999702502342783,0.016886035740998877,13.001417499588523,0.0012802229261973663,-0.0010316529100279257,0.01011954328981567
13.99977891201465,0.00880722788629921,14.001526539802901,0.00032304971512565233,3.468708556349311e-05,0.005511654937497512
14.999860331406358,0.016239885301635885,15.001635578762547,0.001349604661784117,0.005622162123398685,0.00041735394366308417
15.999918048274838,0.0061078291448609864,16.00174462063256,0.01156860002685413,0.0006413321439325734,-0.003947155785327226
16.99994249666936,-0.006899297556626948,17.001853656054095,0.002632408809516982,-0.004702686945286008,-0.004106142997463869
18.00002156982461,0.0008427268531394002,18.00196269586177,0.002162200587850917,0.0022831854806432115,-0.004775980486693513
19.00005781332865,-0.011223954809497503,19.00207173648085,0.007199277681320318,0.0015941805738384324,-0.008804385240074729
20.000164132541524,-0.013557103638094226,20.002180777192404,0.005350909389838087,-0.005757272697266193,-0.008397502785863835
21.00023814538141,-0.021926840679010993,21.002289813075894,-0.004316523242668174,-0.004647864579513707,-0.007535307979690574
22.000202635870508,-0.004923837332764402,22.0023988493124,-0.003945833362116816,0.002661742225259433,-0.011787963966710011
23.00027017662137,-0.014035006607230569,23.002507893101637,0.001007541672932703,0.004338810824201297,-0.015397941295403603
24.000354037285575,-0.006939073903780776,24.002616927468367,0.004732734481659994,-0.002410448644609347,-0.013055442452805915
25.000325912656603,-0.02350081002864771,25.00272594284445,-0.0038138812799873444,-0.005765515562474314,-0.00871960067562174
